via,numero_de_la_via,via,cruce_1,via,cruce_2,direccion_completa,precio,zona,kilometros
Calle,87,Avenida,68,Avenida,70,Calle 87 entre Avenida 68 y Avenida 70,410,Buena Vista,3.1
Calle,89,Avenida,28,Avenida,30,Calle 89 entre Avenida 28 y Avenida 30,360,Junco Sur,2.6
Calle,89,Avenida,30,Avenida,32,Calle 89 entre Avenida 30 y Avenida 32,350,Junco Sur,2.5
Calle,89,Avenida,56,Avenida,58,Calle 89 entre Avenida 56 y Avenida 58,340,Tulipan,2.4
Calle,89,Avenida,58,Avenida,60,Calle 89 entre Avenida 58 y Avenida 60,340,Tulipan,2.4
Calle,89,Avenida,60,Avenida,62,Calle 89 entre Avenida 60 y Avenida 62,350,Tulipan,2.5
Calle,89,Avenida,62,Avenida,64A,Calle 89 entre Avenida 62 y Avenida 64A,360,Tulipan,2.6
Calle,89,Avenida,64A,Calle,26 NE,Calle 89 entre Avenida 64A y Calle 26 NE,380,Tulipan,2.8
Calle,89,Calle,4 NE,Calle,6 NE,Calle 89 entre Calle 4 NE y Calle 6 NE,460,Tulipan,3.6
Calle,89,Calle,6 NE,Calle,8 NE,Calle 89 entre Calle 6 NE y Calle 8 NE,450,Tulipan,3.5
Calle,89,Calle,8 NE,Calle,10 NE,Calle 89 entre Calle 8 NE y Calle 10 NE,440,Tulipan,3.4
Calle,89,Calle,10 NE,Calle,12 NE,Calle 89 entre Calle 10 NE y Calle 12 NE,430,Tulipan,3.3
Calle,89,Calle,12 NE,Calle,14 NE,Calle 89 entre Calle 12 NE y Calle 14 NE,420,Tulipan,3.2
Calle,89,Calle,14 NE,Calle,16 NE,Calle 89 entre Calle 14 NE y Calle 16 NE,410,Tulipan,3.1
Calle,89,Calle,16 NE,Calle,18 NE,Calle 89 entre Calle 16 NE y Calle 18 NE,400,Tulipan,3
Calle,89,Calle,18 NE,Calle,20 NE,Calle 89 entre Calle 18 NE y Calle 20 NE,390,Tulipan,2.9
Calle,89,Calle,20 NE,Calle,22 NE,Calle 89 entre Calle 20 NE y Calle 22 NE,380,Tulipan,2.8
Calle,89,Calle,22 NE,Calle,24 NE,Calle 89 entre Calle 22 NE y Calle 24 NE,370,Tulipan,2.7
Calle,89,Calle,24 NE,Calle,26 NE,Calle 89 entre Calle 24 NE y Calle 26 NE,360,Tulipan,2.6
Calle,89,Avenida,64,Avenida,66,Calle 89 entre Avenida 64 y Avenida 66,400,Buena Vista,3
Calle,89,Avenida,66,Avenida,68,Calle 89 entre Avenida 66 y Avenida 68,410,Buena Vista,3.1
Calle,89,Avenida,68,Avenida,70,Calle 89 entre Avenida 68 y Avenida 70,420,Buena Vista,3.2
Calle,89,Avenida,70,Avenida,72,Calle 89 entre Avenida 70 y Avenida 72,430,Buena Vista,3.3
Calle,89,Avenida,72,Avenida,76,Calle 89 entre Avenida 72 y Avenida 76,440,Buena Vista,3.4
Calle,89,Avenida,72,Avenida,74,Calle 89 entre Avenida 72 y Avenida 74,440,Buena Vista,3.4
Calle,91,Calle,89,Calle,12 PLANTA JUNCO SUR,Calle 91 entre Calle 89 y Calle 12 PLANTA JUNCO SUR,370,Junco Sur,2.7
Calle,91,Avenida,32,Calle,MARINA JUNCO SUR,Calle 91 entre Avenida 32 y Calle MARINA JUNCO SUR,340,Junco Sur,2.4
Calle,91,Avenida,58,Avenida,60,Calle 91 entre Avenida 58 y Avenida 60,350,Tulipan,2.5
Calle,91,Avenida,60,Avenida,62,Calle 91 entre Avenida 60 y Avenida 62,360,Tulipan,2.6
Calle,91,Avenida,62,Avenida,64A,Calle 91 entre Avenida 62 y Avenida 64A,370,Tulipan,2.7
Calle,93,Avenida,56,Avenida,58,Calle 93 entre Avenida 56 y Avenida 58,360,Tulipan,2.6
Calle,93,Avenida,58,Avenida,60,Calle 93 entre Avenida 58 y Avenida 60,360,Tulipan,2.6
Calle,93,Avenida,60,Avenida,62,Calle 93 entre Avenida 60 y Avenida 62,370,Tulipan,2.7
Calle,93,Avenida,62,Avenida,64A,Calle 93 entre Avenida 62 y Avenida 64A,380,Tulipan,2.8
Calle,93,Avenida,64A,Calle,28 NE,Calle 93 entre Avenida 64A y Calle 28 NE,380,Tulipan,2.8
Calle,93,Calle,10 NE ,Calle,12 NE,Calle 93 entre Calle 10 NE  y Calle 12 NE,390,Tulipan,2.9
Calle,93,Calle,12 NE,Calle,14 NE ,Calle 93 entre Calle 12 NE y Calle 14 NE ,390,Tulipan,2.9
Calle,93,Calle,14 NE ,Calle,16 NE ,Calle 93 entre Calle 14 NE  y Calle 16 NE ,380,Tulipan,2.8
Calle,93,Calle,16 NE ,Calle,18 NE ,Calle 93 entre Calle 16 NE  y Calle 18 NE ,370,Tulipan,2.7
Calle,93,Calle,18 NE ,Calle,20 NE ,Calle 93 entre Calle 18 NE  y Calle 20 NE ,380,Tulipan,2.8
Calle,93,Calle,20 NE ,Calle,22 NE ,Calle 93 entre Calle 20 NE  y Calle 22 NE ,370,Tulipan,2.7
Calle,93,Calle,22 NE ,Calle,24 NE ,Calle 93 entre Calle 22 NE  y Calle 24 NE ,360,Tulipan,2.6
Calle,93,Calle,24 NE ,Calle,26 NE ,Calle 93 entre Calle 24 NE  y Calle 26 NE ,380,Tulipan,2.8
Calle,93,Calle,26 NE ,Calle,28 NE,Calle 93 entre Calle 26 NE  y Calle 28 NE,380,Tulipan,2.8
Calle,97,Avenida,42,Avenida,56,Calle 97 entre Avenida 42 y Avenida 56,380,Tulipan,2.8
Calle,97,Avenida,56,Avenida,58,Calle 97 entre Avenida 56 y Avenida 58,380,Tulipan,2.8
Calle,97,Calle,12 NE,Calle,14 NE,Calle 97 entre Calle 12 NE y Calle 14 NE,390,Tulipan,2.9
Calle,97,Calle,14 NE,Calle,16 NE,Calle 97 entre Calle 14 NE y Calle 16 NE,360,Tulipan,2.6
Calle,97,Calle,16 NE,Calle,18 NE,Calle 97 entre Calle 16 NE y Calle 18 NE,370,Tulipan,2.7
Calle,97,Calle,18 NE,Calle,20 NE,Calle 97 entre Calle 18 NE y Calle 20 NE,380,Tulipan,2.8
Calle,97,Calle,20 NE,Calle,22 NE,Calle 97 entre Calle 20 NE y Calle 22 NE,400,Tulipan,3
Calle,97,Calle,22 NE,Calle,24 NE,Calle 97 entre Calle 22 NE y Calle 24 NE,400,Tulipan,3
Calle,97,Calle,24 NE,Calle,26 NE,Calle 97 entre Calle 24 NE y Calle 26 NE,400,Tulipan,3
Calle,97,Calle,26 NE,Calle,28 NE,Calle 97 entre Calle 26 NE y Calle 28 NE,400,Tulipan,3
Calle,97A,Avenida,64,Calle,2 NE,Calle 97A entre Avenida 64 y Calle 2 NE,410,Buena Vista,3.1
Calle,97,Avenida,64,Avenida,66,Calle 97 entre Avenida 64 y Avenida 66,410,Buena Vista,3.1
Calle,97,Avenida,66,Avenida,68,Calle 97 entre Avenida 66 y Avenida 68,420,Buena Vista,3.2
Calle,97,Avenida,68,Avenida,70,Calle 97 entre Avenida 68 y Avenida 70,430,Buena Vista,3.3
Calle,97,Avenida,70,Avenida,72,Calle 97 entre Avenida 70 y Avenida 72,440,Buena Vista,3.4
Calle,97,Avenida,72,Avenida,74,Calle 97 entre Avenida 72 y Avenida 74,450,Buena Vista,3.5
Calle,99,Calle,6 NE,Calle,10 NE,Calle 99 entre Calle 6 NE y Calle 10 NE,450,Tulipan,3.5
Calle,99,Calle,10 NE,Calle,12 NE,Calle 99 entre Calle 10 NE y Calle 12 NE,400,Tulipan,3
Calle,99,Calle,12 NE,Calle,14 NE,Calle 99 entre Calle 12 NE y Calle 14 NE,400,Tulipan,3
Calle,99,Calle,14 NE,Calle,16 NE,Calle 99 entre Calle 14 NE y Calle 16 NE,400,Tulipan,3
Calle,99,Calle,16 NE,Calle,18 NE,Calle 99 entre Calle 16 NE y Calle 18 NE,390,Tulipan,2.9
Calle,99,Calle,18 NE,Calle,20 NE,Calle 99 entre Calle 18 NE y Calle 20 NE,390,Tulipan,2.9
Calle,99,Calle,20 NE,Calle,22 NE,Calle 99 entre Calle 20 NE y Calle 22 NE,410,Tulipan,3.1
Calle,99,Calle,22 NE,Calle,24 NE,Calle 99 entre Calle 22 NE y Calle 24 NE,400,Tulipan,3
Calle,99,Calle,24 NE,Calle,26 NE,Calle 99 entre Calle 24 NE y Calle 26 NE,400,Tulipan,3
Calle,99,Avenida,64,Avenida,66,Calle 99 entre Avenida 64 y Avenida 66,420,Buena Vista,3.2
Calle,99,Avenida,66,Avenida,68,Calle 99 entre Avenida 66 y Avenida 68,430,Buena Vista,3.3
Calle,99,Avenida,68,Avenida,70,Calle 99 entre Avenida 68 y Avenida 70,440,Buena Vista,3.4
Calle,99,Avenida,70,Avenida,72,Calle 99 entre Avenida 70 y Avenida 72,450,Buena Vista,3.5
Calle,99,Avenida,72,Avenida,74,Calle 99 entre Avenida 72 y Avenida 74,460,Buena Vista,3.6
Calle,99,Avenida,74,Avenida,76,Calle 99 entre Avenida 74 y Avenida 76,470,Buena Vista,3.7
Calle,99A,Avenida,74,Avenida,76,Calle 99A entre Avenida 74 y Avenida 76,480,Buena Vista,3.8
Calle,101,Calle,6 NE,Calle,10 NE,Calle 101 entre Calle 6 NE y Calle 10 NE,480,Tulipan,3.8
Calle,101,Calle,10 NE,Calle,12 NE,Calle 101 entre Calle 10 NE y Calle 12 NE,470,Tulipan,3.7
Calle,101,Calle,16 NE,Calle,18 NE,Calle 101 entre Calle 16 NE y Calle 18 NE,400,Tulipan,3
Calle,101,Avenida,64,Avenida,66,Calle 101 entre Avenida 64 y Avenida 66,430,Buena Vista,3.3
Calle,101,Avenida,66,Avenida,68,Calle 101 entre Avenida 66 y Avenida 68,440,Buena Vista,3.4
Calle,101,Avenida,68,Avenida,70,Calle 101 entre Avenida 68 y Avenida 70,450,Buena Vista,3.5
Calle,101,Avenida,72,Avenida,74,Calle 101 entre Avenida 72 y Avenida 74,470,Buena Vista,3.7
Calle,103,Calle,10 NE,Calle,12 NE,Calle 103 entre Calle 10 NE y Calle 12 NE,470,Tulipan,3.7
Calle,103,Calle,12 NE,Calle,14 NE,Calle 103 entre Calle 12 NE y Calle 14 NE,480,Tulipan,3.8
Calle,103,Avenida,64,Avenida,66,Calle 103 entre Avenida 64 y Avenida 66,480,Buena Vista,3.8
Calle,103,Avenida,66,Avenida,68,Calle 103 entre Avenida 66 y Avenida 68,490,Buena Vista,3.9
Calle,103,Avenida,68,Avenida,70,Calle 103 entre Avenida 68 y Avenida 70,500,Buena Vista,4
Calle,103,Avenida,70,Avenida,72,Calle 103 entre Avenida 70 y Avenida 72,510,Buena Vista,4.1
Calle,103,Avenida,72,Calle, CIRCUNVALACION,Calle 103 entre Avenida 72 y Calle  CIRCUNVALACION,520,Buena Vista,4.2
Calle,105,Calle,10 NE,Calle,12 NE,Calle 105 entre Calle 10 NE y Calle 12 NE,430,Tulipan,3.3
Calle,105,Calle,12 NE,Calle,16 NE,Calle 105 entre Calle 12 NE y Calle 16 NE,430,Tulipan,3.3
Calle,105,Avenida,64,Avenida,66,Calle 105 entre Avenida 64 y Avenida 66,490,Buena Vista,3.9
Calle,105,Avenida,66,Avenida,68,Calle 105 entre Avenida 66 y Avenida 68,500,Buena Vista,4
Calle,105,Avenida,68,Avenida,70,Calle 105 entre Avenida 68 y Avenida 70,510,Buena Vista,4.1
Calle,105,Avenida,70,Calle, CIRCUNVALACION,Calle 105 entre Avenida 70 y Calle  CIRCUNVALACION,520,Buena Vista,4.2
Calle,107,Calle,10 NE,Calle,12 NE,Calle 107 entre Calle 10 NE y Calle 12 NE,440,Tulipan,3.4
Calle,107,Calle,12 NE,Calle,16 NE,Calle 107 entre Calle 12 NE y Calle 16 NE,440,Tulipan,3.4
Calle,107,Avenida,64,Avenida,66,Calle 107 entre Avenida 64 y Avenida 66,500,Buena Vista,4
Calle,107,Avenida,66,Avenida,68,Calle 107 entre Avenida 66 y Avenida 68,510,Buena Vista,4.1
Calle,107,Avenida,68,Avenida,70,Calle 107 entre Avenida 68 y Avenida 70,520,Buena Vista,4.2
Calle,109,Calle,12 NE,Calle,16 NE,Calle 109 entre Calle 12 NE y Calle 16 NE,450,Tulipan,3.5
Calle,109,Calle,8 NE,Calle,10 NE,Calle 109 entre Calle 8 NE y Calle 10 NE,460,Tulipan,3.6
Calle,109,Avenida,64,Avenida,66,Calle 109 entre Avenida 64 y Avenida 66,510,Buena Vista,4.1
Calle,109,Avenida,66,Avenida,68,Calle 109 entre Avenida 66 y Avenida 68,520,Buena Vista,4.2
Calle,109,Avenida,68,Calle, CIRCUNVALACION,Calle 109 entre Avenida 68 y Calle  CIRCUNVALACION,530,Buena Vista,4.3
Calle,111,Calle,4 NE,Calle,6 NE,Calle 111 entre Calle 4 NE y Calle 6 NE,490,Tulipan,3.9
Calle,111,Calle,6 NE,Calle,8 NE,Calle 111 entre Calle 6 NE y Calle 8 NE,480,Tulipan,3.8
Calle,111,Calle,8 NE,Calle,10 NE,Calle 111 entre Calle 8 NE y Calle 10 NE,470,Tulipan,3.7
Calle,111,Calle,10 NE,Calle,119,Calle 111 entre Calle 10 NE y Calle 119,460,Tulipan,3.6
Calle,111,Avenida,64,Avenida,66,Calle 111 entre Avenida 64 y Avenida 66,520,Buena Vista,4.2
Calle,111,Avenida,66,Avenida,68,Calle 111 entre Avenida 66 y Avenida 68,530,Buena Vista,4.3
Calle,111,Avenida,68,Avenida,70,Calle 111 entre Avenida 68 y Avenida 70,540,Buena Vista,4.4
Calle,circunvalacion,Avenida,64,Calle,4 NE,Calle circunvalacion entre Avenida 64 y Calle 4 NE,540,Buena Vista,4.4
Calle,circunvalacion,Calle,4 NE,Calle,6 NE,Calle circunvalacion entre Calle 4 NE y Calle 6 NE,550,Tulipan,4.5
Calle,circunvalacion,Calle,6 NE,Calle,8 NE,Calle circunvalacion entre Calle 6 NE y Calle 8 NE,550,Tulipan,4.5
Calle,circunvalacion,Calle,8 NE,Calle,119,Calle circunvalacion entre Calle 8 NE y Calle 119,580,Tulipan,4.8
Calle,113,Avenida,64,Avenida,66,Calle 113 entre Avenida 64 y Avenida 66,590,Buena Vista,4.9
Calle,113,Avenida,66,Avenida,68,Calle 113 entre Avenida 66 y Avenida 68,600,Buena Vista,5
Calle,113,Calle,CIRCUNVALACION,Avenida,70,Calle 113 entre Calle CIRCUNVALACION y Avenida 70,610,Buena Vista,5.1
Calle,113,Avenida,70,Avenida,72,Calle 113 entre Avenida 70 y Avenida 72,620,Buena Vista,5.2
Calle,Circunvalacion,Avenida,64,Calle,2 NE,Calle Circunvalacion entre Avenida 64 y Calle 2 NE,530,Buena Vista,4.3
Calle,Circunvalacion,Avenida,64,Avenida,66,Calle Circunvalacion entre Avenida 64 y Avenida 66,600,Buena Vista,5
Calle,Circunvalacion,Avenida,66,Avenida,68,Calle Circunvalacion entre Avenida 66 y Avenida 68,610,Buena Vista,5.1
Calle,Circunvalacion,Avenida,68,Avenida,70,Calle Circunvalacion entre Avenida 68 y Avenida 70,620,Buena Vista,5.2
Calle,Circunvalacion,Calle,Rotonda,Avenida,78A,Calle Circunvalacion entre Calle Rotonda y Avenida 78A,500,Buena Vista,4
Calle,Circunvalacion,Avenida,72,Avenida,78A,Calle Circunvalacion entre Avenida 72 y Avenida 78A,480,Buena Vista,3.8
Calle,Circunvalacion,Avenida,74,Avenida,76,Calle Circunvalacion entre Avenida 74 y Avenida 76,630,Buena Vista,5.3
Calle,Circunvalacion,Avenida,74,Calle,103,Calle Circunvalacion entre Avenida 74 y Calle 103,620,Buena Vista,5.2
Calle,Circunvalacion,Calle,103,Calle,105,Calle Circunvalacion entre Calle 103 y Calle 105,600,Buena Vista,5
Calle,Circunvalacion,Calle,105,Calle,109,Calle Circunvalacion entre Calle 105 y Calle 109,610,Buena Vista,5.1
Calle,Circunvalacion,Calle,109,Calle,111,Calle Circunvalacion entre Calle 109 y Calle 111,640,Buena Vista,5.4
Calle,circunvalacion,Calle,111,Calle,113,Calle circunvalacion entre Calle 111 y Calle 113,630,Buena Vista,5.3
Calle,115,Avenida,64,Avenida,66,Calle 115 entre Avenida 64 y Avenida 66,590,Buena Vista,4.9
Calle,115,Avenida,66,Avenida,68,Calle 115 entre Avenida 66 y Avenida 68,600,Buena Vista,5
Calle,115,Avenida,68,Avenida,70,Calle 115 entre Avenida 68 y Avenida 70,610,Buena Vista,5.1
Calle,117,Avenida,64,Calle,2 NE,Calle 117 entre Avenida 64 y Calle 2 NE,600,Buena Vista,5
Calle,117,Calle,2 NE,Calle,4 NE,Calle 117 entre Calle 2 NE y Calle 4 NE,570,Buena Vista,4.7
Calle,117,Calle,4 NE,Calle,119,Calle 117 entre Calle 4 NE y Calle 119,570,Buena Vista,4.7
Calle,117,Avenida,64,Avenida,66,Calle 117 entre Avenida 64 y Avenida 66,600,Buena Vista,5
Calle,117,Avenida,66,Avenida,68,Calle 117 entre Avenida 66 y Avenida 68,610,Buena Vista,5.1
Calle,117,Avenida,68,Avenida,70,Calle 117 entre Avenida 68 y Avenida 70,620,Buena Vista,5.2
Calle,119,Calle,CIRCUNVALACION,Calle,10 NE,Calle 119 entre Calle CIRCUNVALACION y Calle 10 NE,520,Tulipan,4.2
Calle,119,Calle,10 NE,Calle,111,Calle 119 entre Calle 10 NE y Calle 111,510,Tulipan,4.1
Calle,119,Calle,111,Calle,12 NE,Calle 119 entre Calle 111 y Calle 12 NE,510,Tulipan,4.1
Calle,119,Avenida,64,Calle,2 NE,Calle 119 entre Avenida 64 y Calle 2 NE,580,Buena Vista,4.8
Calle,119,Calle,2 NE,Calle,4 NE,Calle 119 entre Calle 2 NE y Calle 4 NE,570,Buena Vista,4.7
Calle,119,Calle,4 NE,Calle,CIRCUNVALACION,Calle 119 entre Calle 4 NE y Calle CIRCUNVALACION,560,Buena Vista,4.6
Calle,119,Avenida,64,Avenida,66,Calle 119 entre Avenida 64 y Avenida 66,610,Buena Vista,5.1
Calle,119,Avenida,66,Avenida,68,Calle 119 entre Avenida 66 y Avenida 68,620,Buena Vista,5.2
Calle,121,Avenida,64,Avenida,66,Calle 121 entre Avenida 64 y Avenida 66,620,Buena Vista,5.2
Calle,121,Avenida,66,Avenida,68,Calle 121 entre Avenida 66 y Avenida 68,630,Buena Vista,5.3
Calle,121A,Avenida,64,Calle,2 NE,Calle 121A entre Avenida 64 y Calle 2 NE,640,Buena Vista,5.4
Calle,121,Avenida,74,Avenida,76,Calle 121 entre Avenida 74 y Avenida 76,730,La Esperanza,6.6
Calle,123,Avenida,64,Avenida,66,Calle 123 entre Avenida 64 y Avenida 66,660,La Esperanza,5.6
Calle,123,Avenida,66,Avenida,68,Calle 123 entre Avenida 66 y Avenida 68,670,La Esperanza,5.7
Calle,123,Avenida,68,Avenida,70,Calle 123 entre Avenida 68 y Avenida 70,680,La Esperanza,5.8
Calle,125,Avenida,64,Avenida,66,Calle 125 entre Avenida 64 y Avenida 66,670,La Esperanza,5.7
Calle,125,Avenida,66,Avenida,68,Calle 125 entre Avenida 66 y Avenida 68,680,La Esperanza,5.8
Calle,125,Avenida,68,Avenida,70,Calle 125 entre Avenida 68 y Avenida 70,690,La Esperanza,5.9
Calle,125,Avenida,74,Avenida,76,Calle 125 entre Avenida 74 y Avenida 76,725,La Esperanza,6.5
Calle,125,Avenida,76,Avenida,78,Calle 125 entre Avenida 76 y Avenida 78,725,La Esperanza,6.5
Calle,125A,Avenida,76,Calle,129,Calle 125A entre Avenida 76 y Calle 129,730,La Esperanza,6.6
Calle,127,Avenida,64,Avenida,66,Calle 127 entre Avenida 64 y Avenida 66,680,La Esperanza,5.8
Calle,127,Avenida,66,Avenida,68,Calle 127 entre Avenida 66 y Avenida 68,690,La Esperanza,5.9
Calle,127,Avenida,68,Avenida,70,Calle 127 entre Avenida 68 y Avenida 70,700,La Esperanza,6
Calle,127,Avenida,74,Avenida,76,Calle 127 entre Avenida 74 y Avenida 76,720,La Esperanza,6.4
Calle,129,Avenida,64,Avenida,66,Calle 129 entre Avenida 64 y Avenida 66,690,La Esperanza,5.9
Calle,129,Avenida,66,Avenida,68,Calle 129 entre Avenida 66 y Avenida 68,700,La Esperanza,6
Calle,129,Avenida,68,Avenida,70,Calle 129 entre Avenida 68 y Avenida 70,705,La Esperanza,6.1
Calle,129,Avenida,70,Avenida,74,Calle 129 entre Avenida 70 y Avenida 74,710,La Esperanza,6.2
Calle,129,Avenida,74,Avenida,76,Calle 129 entre Avenida 74 y Avenida 76,715,La Esperanza,6.3
Calle,129,Avenida,76,Calle,125A,Calle 129 entre Avenida 76 y Calle 125A,720,La Esperanza,6.4
Calle,129,Calle,125A,Calle,FINAL,Calle 129 entre Calle 125A y Calle FINAL,725,La Esperanza,6.5
Calle,131,Avenida,66,Avenida,68,Calle 131 entre Avenida 66 y Avenida 68,705,La Esperanza,6.1
Calle,131,Avenida,68,Avenida,70,Calle 131 entre Avenida 68 y Avenida 70,710,La Esperanza,6.2
Calle,133,Avenida,64,Avenida,66,Calle 133 entre Avenida 64 y Avenida 66,715,La Esperanza,6.3
Calle,133,Avenida,66,Avenida,68,Calle 133 entre Avenida 66 y Avenida 68,720,La Esperanza,6.4
Calle,133,Avenida,68,Avenida,70,Calle 133 entre Avenida 68 y Avenida 70,725,La Esperanza,6.5
Calle,finca ,Avenida,64,Calle,aeropuerto,Calle finca  entre Avenida 64 y Calle aeropuerto,750,Aeropuerto,7
Calle,G,Avenida,64,Calle,2,Calle G entre Avenida 64 y Calle 2,740,Caunao,6.8
Calle,G,Calle,2,Calle,3,Calle G entre Calle 2 y Calle 3,745,Caunao,6.9
Calle,G,Calle,3,Calle,4,Calle G entre Calle 3 y Calle 4,750,Caunao,7
Calle,G,Calle,4,Calle,5,Calle G entre Calle 4 y Calle 5,755,Caunao,7.1
Calle,G,Calle,5,Calle,6,Calle G entre Calle 5 y Calle 6,760,Caunao,7.2
Calle,G,Calle,6,Calle,8,Calle G entre Calle 6 y Calle 8,765,Caunao,7.3
Calle,G,Calle,8,Calle,9,Calle G entre Calle 8 y Calle 9,760,Caunao Sur,7.2
Calle,F,Avenida,64,Calle,Valle,Calle F entre Avenida 64 y Calle Valle,740,Caunao,6.8
Calle,F,Calle,Valle,Calle,2,Calle F entre Calle Valle y Calle 2,745,Caunao,6.9
Calle,F,Calle,2,Calle,3,Calle F entre Calle 2 y Calle 3,750,Caunao,7
Calle,F,Calle,3,Calle,4,Calle F entre Calle 3 y Calle 4,755,Caunao,7.1
Calle,F,Calle,4,Calle,5,Calle F entre Calle 4 y Calle 5,760,Caunao,7.2
Calle,F,Calle,5,Calle,6,Calle F entre Calle 5 y Calle 6,765,Caunao,7.3
Calle,F3,Calle,8,Calle,9,Calle F3 entre Calle 8 y Calle 9,760,Caunao Sur,7.2
Calle,F2,Calle,8,Calle,9,Calle F2 entre Calle 8 y Calle 9,765,Caunao Sur,7.3
Calle,F1,Calle,7,Calle,8,Calle F1 entre Calle 7 y Calle 8,770,Caunao Sur,7.4
Calle,F1,Calle,8,Calle,9,Calle F1 entre Calle 8 y Calle 9,765,Caunao Sur,7.3
Calle,F,Calle,7,Calle,8,Calle F entre Calle 7 y Calle 8,770,Caunao Sur,7.4
Calle,F,Calle,8,Calle,9,Calle F entre Calle 8 y Calle 9,770,Caunao Sur,7.4
Calle,E,Avenida,64,Calle,1,Calle E entre Avenida 64 y Calle 1,750,Caunao,7
Calle,E,Calle,1,Calle,Valle,Calle E entre Calle 1 y Calle Valle,750,Caunao,7
Calle,E,Calle,Valle,Calle,2,Calle E entre Calle Valle y Calle 2,750,Caunao,7
Calle,E,Calle,2,Calle,3,Calle E entre Calle 2 y Calle 3,755,Caunao,7.1
Calle,E,Calle,3,Calle,4,Calle E entre Calle 3 y Calle 4,760,Caunao,7.2
Calle,E,Calle,4,Calle,5,Calle E entre Calle 4 y Calle 5,765,Caunao,7.3
Calle,E1,Calle,7,Calle,8,Calle E1 entre Calle 7 y Calle 8,775,Caunao Sur,7.5
Calle,E1,Calle,8,Calle,9,Calle E1 entre Calle 8 y Calle 9,770,Caunao Sur,7.4
Calle,E,Calle,7,Calle,8,Calle E entre Calle 7 y Calle 8,775,Caunao Sur,7.5
Calle,E,Calle,8,Calle,9,Calle E entre Calle 8 y Calle 9,770,Caunao Sur,7.4
Calle,D,Avenida,64,Calle,1,Calle D entre Avenida 64 y Calle 1,755,Caunao,7.1
Calle,D,Calle,1,Calle,2,Calle D entre Calle 1 y Calle 2,760,Caunao,7.2
Calle,D,Calle,2,Calle,Valle,Calle D entre Calle 2 y Calle Valle,765,Caunao,7.3
Calle,D,Calle,Valle,Calle,3,Calle D entre Calle Valle y Calle 3,765,Caunao,7.3
Calle,D,Calle,3,Calle,4,Calle D entre Calle 3 y Calle 4,770,Caunao,7.4
Calle,D,Calle,4,Calle,5,Calle D entre Calle 4 y Calle 5,775,Caunao,7.5
Calle,D1,Calle,7,Calle,8,Calle D1 entre Calle 7 y Calle 8,780,Caunao Sur,7.6
Calle,D1,Calle,8,Calle,9,Calle D1 entre Calle 8 y Calle 9,780,Caunao Sur,7.6
Calle,D1,Calle,7,Calle,9,Calle D1 entre Calle 7 y Calle 9,785,Caunao Sur,7.7
Calle,C,Avenida,64,Calle,1,Calle C entre Avenida 64 y Calle 1,760,Caunao,7.2
Calle,C,Calle,1,Calle,2,Calle C entre Calle 1 y Calle 2,765,Caunao,7.3
Calle,C,Calle,2,Calle,3,Calle C entre Calle 2 y Calle 3,770,Caunao,7.4
Calle,C,Calle,3,Calle,4,Calle C entre Calle 3 y Calle 4,775,Caunao,7.5
Calle,C,Calle,4,Calle,5,Calle C entre Calle 4 y Calle 5,780,Caunao,7.6
Calle,B,Calle,64,Calle,1,Calle B entre Calle 64 y Calle 1,765,Caunao,7.3
Calle,B,Calle,1,Calle,2,Calle B entre Calle 1 y Calle 2,770,Caunao,7.4
Calle,B,Calle,2,Calle,3,Calle B entre Calle 2 y Calle 3,775,Caunao,7.5
Calle,B,Calle,3,Calle,4,Calle B entre Calle 3 y Calle 4,780,Caunao,7.6
Calle,B,Calle,4,Calle,5,Calle B entre Calle 4 y Calle 5,785,Caunao,7.7
Calle,A,Avenida,64,Calle,1,Calle A entre Avenida 64 y Calle 1,770,Caunao,7.4
Calle,A,Calle,1,Calle,2,Calle A entre Calle 1 y Calle 2,775,Caunao,7.5
Calle,A,Calle,2,Calle,Linea,Calle A entre Calle 2 y Calle Linea,775,Caunao,7.5
Calle,A,Calle,Linea,Calle,Final,Calle A entre Calle Linea y Calle Final,780,Caunao,7.6
Calle,Central,Avenida,64,Calle,Linea,Calle Central entre Avenida 64 y Calle Linea,775,Caunao,7.5
Calle,Central,Calle,Linea,Calle,2,Calle Central entre Calle Linea y Calle 2,780,Caunao,7.6
Calle,Central,Calle,2,Calle,3,Calle Central entre Calle 2 y Calle 3,785,Caunao,7.7
Calle,Oeste,Avenida,64,Calle,Real,Calle Oeste entre Avenida 64 y Calle Real,775,Caunao,7.5
Calle,Callejon,Calle,Real,Calle,Primaria Jose Marti,Calle Callejon entre Calle Real y Calle Primaria Jose Marti,780,Caunao,7.6
Calle,Baez,Avenida,64,Calle,1,Calle Baez entre Avenida 64 y Calle 1,780,Caunao,7.6
Calle,Baez,Calle,1,Calle,2,Calle Baez entre Calle 1 y Calle 2,785,Caunao,7.7
Calle,Baez,Calle,2,Calle,3,Calle Baez entre Calle 2 y Calle 3,790,Caunao,7.8
Calle,Pozo,Avenida,64,Calle,1,Calle Pozo entre Avenida 64 y Calle 1,785,Caunao,7.7
Calle,Pozo,Calle,1,Calle,2,Calle Pozo entre Calle 1 y Calle 2,790,Caunao,7.8
Calle,Pozo,Calle,2,Calle,Final,Calle Pozo entre Calle 2 y Calle Final,795,Caunao,7.9
